split,task,seed,spawn_index,target_index,route,teacher,success,truncated,decisions,total_reward,event_types,protocol_inconsistent,scenario_hash
test,navigation,137249792,1,2,direct_upper,fixed_route,True,False,27,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,851086780,1,0,direct_lower,fixed_route,True,False,27,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,1583896710,1,1,direct_lower,fixed_route,True,False,22,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,80378908,0,2,direct_lower,fixed_route,True,False,37,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,1292940014,1,1,direct_lower,fixed_route,True,False,22,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,315312209,0,2,direct_upper,fixed_route,True,False,22,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,1932140857,0,1,direct_upper,fixed_route,True,False,22,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,1329344981,0,0,flank,fixed_route,True,False,27,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,1428168010,0,2,direct_upper,fixed_route,True,False,37,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,1656822583,0,2,direct_lower,fixed_route,True,False,22,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,1316475281,0,1,direct_upper,fixed_route,True,False,22,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,58843074,2,1,direct_lower,fixed_route,True,False,22,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,676874968,2,2,direct_lower,fixed_route,True,False,22,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,1171160298,2,0,direct_upper,fixed_route,True,False,27,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,1371271074,2,0,flank,fixed_route,True,False,37,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,938038920,2,0,direct_upper,fixed_route,True,False,27,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,1771286812,2,2,direct_upper,fixed_route,True,False,22,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,1797011687,0,1,direct_lower,fixed_route,True,False,37,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,1505367939,0,2,direct_lower,fixed_route,True,False,37,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,918059690,2,0,direct_upper,fixed_route,True,False,37,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,1506228004,0,1,direct_upper,fixed_route,True,False,22,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,406756597,1,1,direct_upper,fixed_route,True,False,37,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,1649762864,2,1,flank,fixed_route,True,False,27,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,1033863499,2,1,flank,fixed_route,True,False,22,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,1458360373,1,0,direct_upper,fixed_route,True,False,37,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,1309144025,2,0,direct_upper,fixed_route,True,False,27,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,1947737165,0,1,flank,fixed_route,True,False,27,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,280710089,1,2,direct_upper,fixed_route,True,False,37,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,262501449,0,2,direct_upper,fixed_route,True,False,27,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,6964692,2,2,flank,fixed_route,True,False,27,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,1992817845,0,0,direct_lower,fixed_route,True,False,27,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,1395413681,0,1,flank,fixed_route,True,False,37,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,246138335,1,2,direct_lower,fixed_route,True,False,27,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,560114263,2,0,flank,fixed_route,True,False,27,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,760086027,1,1,direct_upper,fixed_route,True,False,27,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,1046282257,2,1,direct_lower,fixed_route,True,False,37,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,643894501,0,2,flank,fixed_route,True,False,37,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,1771165309,2,1,direct_lower,fixed_route,True,False,22,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,1614653114,0,1,flank,fixed_route,True,False,22,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,1160155490,1,1,direct_lower,fixed_route,True,False,22,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,1310350515,0,2,direct_lower,fixed_route,True,False,37,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,977337610,1,2,flank,fixed_route,True,False,22,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,1306419110,2,1,direct_upper,fixed_route,True,False,27,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,1383612640,2,1,direct_lower,fixed_route,True,False,22,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,494779853,2,1,direct_upper,fixed_route,True,False,22,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,1312430826,1,0,direct_lower,fixed_route,True,False,27,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,490695329,0,1,direct_lower,fixed_route,True,False,37,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,1010412267,1,0,flank,fixed_route,True,False,22,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,769361512,2,0,direct_lower,fixed_route,True,False,37,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,2098124023,0,1,flank,fixed_route,True,False,22,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,1666812639,1,0,direct_lower,fixed_route,True,False,27,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,159805563,0,0,direct_lower,fixed_route,True,False,27,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,2059783792,1,1,direct_upper,fixed_route,True,False,37,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,2138917404,2,2,direct_lower,fixed_route,True,False,27,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,1878998021,1,2,flank,fixed_route,True,False,22,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,2023980832,2,0,direct_lower,fixed_route,True,False,27,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,1396277342,2,2,direct_upper,fixed_route,True,False,22,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,1860401892,1,1,direct_upper,fixed_route,True,False,27,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,605172405,2,1,direct_lower,fixed_route,True,False,37,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,1017431469,0,0,direct_lower,fixed_route,True,False,27,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,103117801,2,0,flank,fixed_route,True,False,22,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,899926715,2,2,flank,fixed_route,True,False,27,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,31066076,1,1,flank,fixed_route,True,False,27,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,22418607,1,0,direct_lower,fixed_route,True,False,27,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,1545713009,2,0,direct_lower,fixed_route,True,False,37,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,1726146011,0,2,direct_upper,fixed_route,True,False,22,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,755196501,1,2,direct_upper,fixed_route,True,False,27,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,352368795,0,2,direct_upper,fixed_route,True,False,27,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,745846914,2,2,flank,fixed_route,True,False,37,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,617837574,1,0,flank,fixed_route,True,False,22,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,227265166,1,2,direct_upper,fixed_route,True,False,22,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,52000400,2,0,flank,fixed_route,True,False,22,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,228999427,1,1,direct_upper,fixed_route,True,False,27,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,1290073750,2,0,direct_lower,fixed_route,True,False,37,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,1995128289,0,1,direct_lower,fixed_route,True,False,37,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,293499890,0,1,direct_upper,fixed_route,True,False,27,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,166947629,1,0,direct_upper,fixed_route,True,False,27,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,1300704773,1,1,direct_lower,fixed_route,True,False,22,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,1016402312,1,1,direct_lower,fixed_route,True,False,27,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,1905355740,0,2,direct_upper,fixed_route,True,False,27,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,505649008,0,2,direct_upper,fixed_route,True,False,27,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,715420380,1,0,direct_upper,fixed_route,True,False,27,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,1049838883,0,2,flank,fixed_route,True,False,27,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,617257327,2,2,direct_upper,fixed_route,True,False,22,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,983983290,1,0,direct_upper,fixed_route,True,False,22,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,1578881317,0,0,direct_lower,fixed_route,True,False,22,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,1908959033,1,2,flank,fixed_route,True,False,37,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,1687395987,2,2,flank,fixed_route,True,False,27,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,428937250,0,1,flank,fixed_route,True,False,37,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,736254197,0,1,direct_lower,fixed_route,True,False,37,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,1028726791,1,1,flank,fixed_route,True,False,37,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,1634320677,0,0,direct_lower,fixed_route,True,False,22,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,1576246856,1,0,direct_upper,fixed_route,True,False,37,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,1325956970,0,2,flank,fixed_route,True,False,37,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,1323376968,1,1,direct_lower,fixed_route,True,False,37,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,2064916128,2,2,flank,fixed_route,True,False,22,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,1654457343,0,0,direct_upper,fixed_route,True,False,37,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,53944691,1,2,direct_upper,fixed_route,True,False,37,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,1599110844,0,0,direct_lower,fixed_route,True,False,22,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,navigation,1693537682,1,0,direct_lower,fixed_route,True,False,22,0.01,region_transition|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,670605129,1,0,flank,objective_first,True,False,21,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,2007118377,0,0,flank,objective_first,True,False,21,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,1866827697,2,1,direct_upper,objective_first,True,False,23,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,661710208,0,2,flank,objective_first,True,False,23,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,149967042,2,1,direct_lower,objective_first,True,False,19,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,1463230186,2,0,direct_upper,objective_first,True,False,23,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,1088916227,2,0,direct_upper,objective_first,True,False,21,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,73094719,2,1,direct_upper,objective_first,True,False,21,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,1722929655,0,1,direct_upper,objective_first,True,False,19,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,53319217,0,0,direct_upper,objective_first,True,False,21,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,1013752876,0,1,direct_upper,objective_first,True,False,19,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,1502331513,0,0,direct_upper,objective_first,True,False,23,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,1764601667,0,0,direct_lower,objective_first,True,False,21,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,1824519567,1,2,flank,objective_first,True,False,21,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,656632547,1,2,direct_lower,objective_first,True,False,23,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,1062069529,0,1,direct_upper,objective_first,True,False,21,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,1151372016,0,1,flank,objective_first,True,False,21,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,1972941700,2,1,direct_upper,objective_first,True,False,19,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,1487929936,2,1,direct_upper,objective_first,True,False,21,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,557022578,1,1,flank,objective_first,True,False,19,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,1722437925,2,1,flank,objective_first,True,False,21,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,1753201996,0,2,direct_lower,objective_first,True,False,23,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,1013312262,1,1,flank,objective_first,True,False,23,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,2114987923,2,0,direct_lower,objective_first,True,False,23,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,1352679390,0,2,direct_lower,objective_first,True,False,19,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
