split,task,seed,spawn_index,target_index,route,teacher,success,truncated,decisions,total_reward,event_types,protocol_inconsistent,scenario_hash
test,pickup,1344046117,0,0,direct_lower,objective_first,True,False,23,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,2003024337,1,1,direct_upper,objective_first,True,False,21,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,2060187170,0,0,direct_upper,objective_first,True,False,23,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,1493833424,2,0,flank,objective_first,True,False,19,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,134108056,0,1,direct_upper,objective_first,True,False,23,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,1803210675,2,1,flank,objective_first,True,False,23,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,1976898960,2,2,direct_lower,objective_first,True,False,23,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,766013623,0,2,direct_upper,objective_first,True,False,19,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,997603420,2,2,direct_upper,objective_first,True,False,23,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,2018443516,1,2,flank,objective_first,True,False,19,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,1353252503,1,0,direct_lower,objective_first,True,False,23,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,686343816,0,2,direct_upper,objective_first,True,False,21,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,1007749127,2,1,direct_upper,objective_first,True,False,19,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,798664664,1,2,flank,objective_first,True,False,19,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,1998225063,0,1,direct_upper,objective_first,True,False,23,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,478611642,2,0,flank,objective_first,True,False,19,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,519583356,0,2,direct_upper,objective_first,True,False,23,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,1124089208,0,1,direct_lower,objective_first,True,False,23,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,847002013,0,0,flank,objective_first,True,False,23,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,1882669539,1,2,direct_upper,objective_first,True,False,23,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,145715356,1,0,direct_lower,objective_first,True,False,21,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,1420177861,1,0,direct_lower,objective_first,True,False,21,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,1605819576,2,0,flank,objective_first,True,False,23,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,2082475705,0,0,direct_upper,objective_first,True,False,23,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,1899559463,1,0,direct_upper,objective_first,True,False,19,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,1410110927,0,2,direct_upper,objective_first,True,False,21,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,2039715585,1,2,flank,objective_first,True,False,19,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,1751659389,1,1,direct_upper,objective_first,True,False,23,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,962367983,2,1,flank,objective_first,True,False,19,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,355469712,1,2,direct_upper,objective_first,True,False,23,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,167570009,0,1,direct_upper,objective_first,True,False,23,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,1788653055,0,1,flank,objective_first,True,False,19,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,739880655,0,0,flank,objective_first,True,False,21,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,1265921992,1,0,flank,objective_first,True,False,23,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,1338034314,0,2,direct_lower,objective_first,True,False,19,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,863653016,2,0,direct_lower,objective_first,True,False,19,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,1909616569,0,2,direct_upper,objective_first,True,False,23,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,526264599,0,1,direct_upper,objective_first,True,False,21,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,69821356,2,2,flank,objective_first,True,False,21,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,1422109480,0,0,flank,objective_first,True,False,23,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,1844748971,0,0,direct_lower,objective_first,True,False,21,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,1300430399,1,1,flank,objective_first,True,False,19,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,2087919030,0,2,direct_upper,objective_first,True,False,23,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,1207202036,0,0,direct_upper,objective_first,True,False,21,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,1878020309,0,0,direct_lower,objective_first,True,False,19,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,959673410,0,1,direct_lower,objective_first,True,False,23,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,1613813479,0,2,direct_lower,objective_first,True,False,19,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,137564175,2,2,direct_upper,objective_first,True,False,23,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,1758305347,2,2,direct_upper,objective_first,True,False,19,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,422916199,0,0,direct_upper,objective_first,True,False,19,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,1338185605,0,1,direct_upper,objective_first,True,False,21,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,975438544,2,2,flank,objective_first,True,False,21,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,1790141879,0,1,direct_lower,objective_first,True,False,19,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,1735750026,1,1,flank,objective_first,True,False,23,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,1963763070,0,2,direct_lower,objective_first,True,False,21,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,2136719403,2,1,direct_lower,objective_first,True,False,23,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,1782941838,1,0,direct_upper,objective_first,True,False,21,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,793233089,1,0,direct_upper,objective_first,True,False,19,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,1796364105,0,1,direct_upper,objective_first,True,False,21,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,16205518,0,2,direct_upper,objective_first,True,False,23,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,1753814768,0,0,direct_lower,objective_first,True,False,21,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,1372986217,1,1,direct_lower,objective_first,True,False,21,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,2076252862,1,1,direct_upper,objective_first,True,False,21,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,5711341,1,2,flank,objective_first,True,False,19,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,1165363479,2,1,flank,objective_first,True,False,21,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,1915694248,2,1,flank,objective_first,True,False,23,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,1615396081,0,0,direct_lower,objective_first,True,False,21,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,148126550,0,1,flank,objective_first,True,False,19,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,1235024977,0,1,flank,objective_first,True,False,23,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,644029287,0,1,direct_lower,objective_first,True,False,23,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,465097487,2,0,direct_lower,objective_first,True,False,19,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,1794628562,2,2,flank,objective_first,True,False,19,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,750167428,2,0,flank,objective_first,True,False,19,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,27076688,0,2,direct_lower,objective_first,True,False,23,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,pickup,1858041157,2,1,direct_lower,objective_first,True,False,21,0.26,region_transition|region_transition|pickup|task_success,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,return,1694810086,2,2,direct_upper,evasive_return,True,False,89,1.02,region_transition|region_transition|region_transition|score|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,return,396646618,2,0,direct_upper,evasive_return,True,False,89,1.02,region_transition|region_transition|region_transition|score|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,return,299840785,1,0,direct_upper,evasive_return,True,False,89,1.02,region_transition|region_transition|region_transition|score|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,return,1208498734,0,1,flank,evasive_return,True,False,92,1.02,region_transition|region_transition|score|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,return,205243925,2,1,flank,evasive_return,True,False,120,1.03,region_transition|region_transition|region_transition|region_transition|region_transition|score|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,return,1280280882,2,0,direct_upper,evasive_return,True,False,89,1.02,region_transition|region_transition|region_transition|score|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,return,1502424239,0,1,direct_upper,evasive_return,True,False,120,1.03,region_transition|region_transition|region_transition|region_transition|region_transition|score|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,return,2028686386,2,0,direct_upper,evasive_return,True,False,92,1.02,region_transition|region_transition|score|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,return,830985047,2,2,direct_lower,evasive_return,True,False,89,1.02,region_transition|region_transition|region_transition|score|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,return,1024262055,0,2,flank,evasive_return,True,False,120,1.03,region_transition|region_transition|region_transition|region_transition|region_transition|score|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,return,277040017,1,2,direct_lower,evasive_return,True,False,120,1.03,region_transition|region_transition|region_transition|region_transition|region_transition|score|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,return,856962380,0,0,direct_lower,evasive_return,True,False,89,1.02,region_transition|region_transition|region_transition|score|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,return,1083005268,2,1,direct_upper,evasive_return,True,False,92,1.02,region_transition|region_transition|score|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,return,756789669,1,2,direct_lower,evasive_return,True,False,89,1.02,region_transition|region_transition|region_transition|score|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,return,1862009321,2,1,flank,evasive_return,True,False,120,1.03,region_transition|region_transition|region_transition|region_transition|region_transition|score|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,return,812404503,2,2,flank,evasive_return,True,False,120,1.03,region_transition|region_transition|region_transition|region_transition|region_transition|score|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,return,1713515688,0,0,direct_upper,evasive_return,True,False,92,1.02,region_transition|region_transition|score|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,return,846131670,0,1,direct_lower,evasive_return,True,False,92,1.02,region_transition|region_transition|score|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,return,186174028,0,1,direct_upper,evasive_return,True,False,89,1.02,region_transition|region_transition|region_transition|score|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,return,2102410310,1,0,direct_upper,evasive_return,True,False,89,1.02,region_transition|region_transition|region_transition|score|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,return,1517717674,0,0,direct_upper,evasive_return,True,False,89,1.02,region_transition|region_transition|region_transition|score|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,return,1729819090,0,0,flank,evasive_return,True,False,92,1.02,region_transition|region_transition|score|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,return,241980784,1,2,flank,evasive_return,True,False,92,1.02,region_transition|region_transition|score|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,return,258736597,1,0,direct_lower,evasive_return,True,False,120,1.03,region_transition|region_transition|region_transition|region_transition|region_transition|score|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,return,206601492,2,0,flank,evasive_return,True,False,92,1.02,region_transition|region_transition|score|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,return,607923269,2,2,direct_upper,evasive_return,True,False,92,1.02,region_transition|region_transition|score|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,return,1807645982,1,2,flank,evasive_return,True,False,89,1.02,region_transition|region_transition|region_transition|score|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,return,247383235,0,0,flank,evasive_return,True,False,120,1.03,region_transition|region_transition|region_transition|region_transition|region_transition|score|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,return,1808856036,1,0,direct_lower,evasive_return,True,False,120,1.03,region_transition|region_transition|region_transition|region_transition|region_transition|score|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,return,1197670061,0,0,direct_lower,evasive_return,True,False,120,1.03,region_transition|region_transition|region_transition|region_transition|region_transition|score|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,return,1316198835,1,0,flank,evasive_return,True,False,89,1.02,region_transition|region_transition|region_transition|score|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,return,253637879,1,0,direct_lower,evasive_return,True,False,92,1.02,region_transition|region_transition|score|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,return,1729898928,0,0,flank,evasive_return,True,False,92,1.02,region_transition|region_transition|score|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,return,55548590,1,2,flank,evasive_return,True,False,92,1.02,region_transition|region_transition|score|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,return,1078213777,2,1,direct_upper,evasive_return,True,False,120,1.03,region_transition|region_transition|region_transition|region_transition|region_transition|score|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,return,544452469,1,0,flank,evasive_return,True,False,120,1.03,region_transition|region_transition|region_transition|region_transition|region_transition|score|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,return,170455982,2,2,flank,evasive_return,True,False,120,1.03,region_transition|region_transition|region_transition|region_transition|region_transition|score|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,return,1823417049,0,1,direct_lower,evasive_return,True,False,89,1.02,region_transition|region_transition|region_transition|score|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
test,return,73580184,0,2,direct_lower,evasive_return,True,False,89,1.02,region_transition|region_transition|region_transition|score|task_success|region_transition,False,b6206daf98e4c6f4f492a7bda619663efe4e43dccb7b69117e422984126a6037
